SUDT ACCESSPORT LOG FILE - Monitor mode

Monitor: COM1 COM2
Create Time: 2020-01-09, 08:53:30
Computer Name: HC04096
System version:  (Build 9200)

#	Time		Duration (s)	Process		Request                             	Port	Result	Data ( Hex )	

4582	08:49:58.597	0.00000680	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4583	08:49:58.599	0.04508510	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4584	08:49:58.639	0.00016290	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4585	08:49:58.644	0.00001660	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 24 01 	
4586	08:49:58.646	0.00001130	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 10 	
4587	08:49:58.647	0.00001340	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4588	08:49:58.647	0.00000690	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4589	08:49:58.648	0.09520000	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4590	08:49:58.689	0.00000000	SmartPack.exe	IRP_MJ_WRITE                        	COM1		Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4591	08:49:58.739	0.00000000	SmartPack.exe	IRP_MJ_WRITE                        	COM1		Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4592	08:49:58.745	0.00001480	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 24 01 	
4593	08:49:58.745	0.00001520	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4594	08:49:58.745	0.00000510	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4595	08:49:58.747	0.04632210	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4596	08:49:58.789	0.00016080	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4597	08:49:58.795	0.00000580	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 3, Data: 24 01 10 	
4598	08:49:58.796	0.00000440	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4599	08:49:58.796	0.00000180	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4600	08:49:58.797	0.04688000	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4601	08:49:58.839	0.00023330	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4602	08:49:58.845	0.00001470	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 3, Data: 24 01 10 	
4603	08:49:58.846	0.00001300	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4604	08:49:58.846	0.00000530	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4605	08:49:58.848	0.04674340	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4606	08:49:58.889	0.00030300	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4607	08:49:58.896	0.00001610	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 3, Data: 24 01 10 	
4608	08:49:58.900	0.00001390	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4609	08:49:58.900	0.00000560	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4610	08:49:58.901	0.04285640	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4611	08:49:58.939	0.00015960	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4612	08:49:58.945	0.00001570	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 24 01 	
4613	08:49:58.946	0.00001350	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4614	08:49:58.946	0.00000510	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4615	08:49:58.947	0.04718040	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4616	08:49:58.989	0.00019950	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4617	08:49:58.995	0.00001770	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 3, Data: 24 01 10 	
4618	08:49:58.996	0.00001450	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4619	08:49:58.996	0.00000550	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4620	08:49:58.997	0.04662660	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4621	08:49:59.039	0.00016050	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4622	08:49:59.044	0.00001440	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 24 01 	
4623	08:49:59.045	0.00001190	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 10 	
4624	08:49:59.046	0.00001440	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4625	08:49:59.046	0.00000530	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4626	08:49:59.048	0.04582940	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4627	08:49:59.089	0.00000000	SmartPack.exe	IRP_MJ_WRITE                        	COM1		Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4628	08:49:59.094	0.00001690	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 24 01 	
4629	08:49:59.095	0.00001350	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 10 0E 	
4630	08:49:59.096	0.00001380	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4631	08:49:59.096	0.00000530	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4632	08:49:59.098	0.04640590	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4633	08:49:59.139	0.00016200	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4634	08:49:59.146	0.00001570	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 24 01 	
4635	08:49:59.147	0.00001390	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4636	08:49:59.147	0.00000560	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4637	08:49:59.148	0.09592400	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4638	08:49:59.189	0.00015840	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4639	08:49:59.239	0.00014180	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4640	08:49:59.248	0.00001800	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 3, Data: 24 01 10 	
4641	08:49:59.251	0.00001380	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4642	08:49:59.251	0.00000590	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4643	08:49:59.254	0.03995110	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4644	08:49:59.297	0.00000000	SmartPack.exe	IRP_MJ_WRITE                        	COM1		Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4645	08:49:59.297	0.00001000	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 8, Data: 24 01 10 0E 3B 36 00 BD 	
4646	08:49:59.299	0.00000950	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 3, Data: 00 BD 00 	
4647	08:49:59.311	0.00001250	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 8, Data: C1 00 C1 00 BF 00 BF 00 	
4648	08:49:59.314	0.00001130	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4649	08:49:59.314	0.00000420	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4650	08:49:59.328	0.11609790	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4651	08:49:59.347	0.00016190	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4652	08:49:59.389	0.00011420	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4653	08:49:59.439	0.00014900	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4654	08:49:59.444	0.00002220	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 24 	
4655	08:49:59.446	0.00001260	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 01 	
4656	08:49:59.450	0.00000470	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4657	08:49:59.450	0.00000190	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4658	08:49:59.451	0.04352630	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4659	08:49:59.489	0.00000000	SmartPack.exe	IRP_MJ_WRITE                        	COM1		Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4660	08:49:59.495	0.00001860	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 3, Data: 24 01 10 	
4661	08:49:59.496	0.00001430	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4662	08:49:59.496	0.00000590	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4663	08:49:59.497	0.09645240	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4664	08:49:59.539	0.00015460	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4665	08:49:59.589	0.00000000	SmartPack.exe	IRP_MJ_WRITE                        	COM1		Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4666	08:49:59.595	0.00000720	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 24 01 	
4667	08:49:59.597	0.00000970	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4668	08:49:59.597	0.00000410	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4669	08:49:59.597	0.04693630	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4670	08:49:59.640	0.00024910	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4671	08:49:59.644	0.00000940	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 24 	
4672	08:49:59.645	0.00000570	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 01 	
4673	08:49:59.645	0.00000580	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 10 	
4674	08:49:59.646	0.00000440	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 0E 	
4675	08:49:59.646	0.00000580	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4676	08:49:59.646	0.00000250	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4677	08:49:59.647	0.04824470	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4678	08:49:59.689	0.00000000	SmartPack.exe	IRP_MJ_WRITE                        	COM1		Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4679	08:49:59.695	0.00000920	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 24 	
4680	08:49:59.696	0.09738290	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4681	08:49:59.696	0.00000210	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4682	08:49:59.739	0.00011120	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4683	08:49:59.790	0.00011560	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4684	08:49:59.794	0.00001010	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 24 	
4685	08:49:59.795	0.00000530	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 01 10 	
4686	08:49:59.795	0.00000500	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4687	08:49:59.796	0.00000270	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4688	08:49:59.796	0.04869120	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4689	08:49:59.839	0.00012090	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4690	08:49:59.845	0.00002540	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 24 	
4691	08:49:59.847	0.09696010	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4692	08:49:59.847	0.00000280	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4693	08:49:59.889	0.00015790	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4694	08:49:59.940	0.00010450	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4695	08:49:59.945	0.00002540	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 3, Data: 24 01 10 	
4696	08:49:59.947	0.00000670	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 1, Data: 0E 	
4697	08:49:59.948	0.00000840	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4698	08:49:59.948	0.00000360	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4699	08:49:59.950	0.04489520	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4700	08:49:59.996	0.00013660	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4701	08:49:59.997	0.00001760	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 6, Data: 24 01 10 0E 3B 36 	
4702	08:50:00.011	0.00001200	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 8, Data: 00 BD 00 BD 00 C1 00 C1 	
4703	08:50:00.013	0.00001220	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4704	08:50:00.014	0.00000430	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4705	08:50:00.028	0.02340310	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4706	08:50:00.046	0.00015620	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4707	08:50:00.063	0.00001530	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 2, Data: 24 01 	
4708	08:50:00.064	0.00000740	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4709	08:50:00.064	0.00000530	SmartPack.exe	IRP_MJ_READ                         	COM1	SUCCESS	Length: 0, Data: 	
4710	08:50:00.426	0.00000630	SmartPack.exe	IOCTL_SERIAL_SET_BAUD_RATE          	COM1	INVALID PARAMETER	Baud Rate: 0	
4711	08:50:00.426	0.00000090	SmartPack.exe	IOCTL_SERIAL_SET_TIMEOUTS           	COM1	SUCCESS	ReadIntervalTimeout: -1, ReadTotalTimeoutMultiplier: 0, ReadTotalTimeoutConstant: 0, WriteTotalTimeoutMultiplier: 0, WriteTotalTimeoutConstant: 0	
4712	08:50:00.426	0.00361520	SmartPack.exe	IRP_MJ_CLOSE                        	COM1	SUCCESS	Port Closed	
4713	08:50:12.957	0.00530510	SmartPack.exe	IRP_MJ_CREATE                       	COM1	SUCCESS	Port Opened	
4714	08:50:12.963	0.00125540	SmartPack.exe	IOCTL_SERIAL_SET_BAUD_RATE          	COM1	SUCCESS	Baud Rate: 115200	
4715	08:50:12.964	0.00087450	SmartPack.exe	IOCTL_SERIAL_CLR_RTS                	COM1	SUCCESS		
4716	08:50:12.965	0.00087440	SmartPack.exe	IOCTL_SERIAL_SET_DTR                	COM1	SUCCESS		
4717	08:50:12.966	0.00000240	SmartPack.exe	IOCTL_SERIAL_SET_LINE_CONTROL       	COM1	SUCCESS	StopBits: 1, Parity: No, DataBits: 8	
4718	08:50:12.966	0.00000120	SmartPack.exe	IOCTL_SERIAL_SET_CHARS              	COM1	SUCCESS	EofChar: 0x0, ErrorChar: 0x0, BreakChar: 0x0, EventChar: 0x0, XonChar: 0x11, XoffChar: 0x13	
4719	08:50:12.966	0.00225330	SmartPack.exe	IOCTL_SERIAL_SET_HANDFLOW           	COM1	SUCCESS	ControlHandShake: 0x1, FlowReplace: 0x0, XonLimit: 0, XoffLimit: 32768	
4720	08:50:12.968	0.00000220	SmartPack.exe	IOCTL_SERIAL_SET_TIMEOUTS           	COM1	SUCCESS	ReadIntervalTimeout: -1, ReadTotalTimeoutMultiplier: 0, ReadTotalTimeoutConstant: 0, WriteTotalTimeoutMultiplier: 0, WriteTotalTimeoutConstant: 0	
4721	08:50:12.968	0.00000220	SmartPack.exe	IOCTL_SERIAL_SET_WAIT_MASK          	COM1	SUCCESS	Mask: RXCHAR	
4722	08:50:12.968	20.61618500	SmartPack.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM1	SUCCESS		
4723	08:50:16.280	0.00008650	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4724	08:50:16.461	0.00022440	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4725	08:50:16.483	0.00018250	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4726	08:50:16.533	0.00018610	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4727	08:50:16.583	0.00023920	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4728	08:50:16.633	0.00020230	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4729	08:50:16.683	0.00025490	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4730	08:50:16.733	0.00020550	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4731	08:50:16.783	0.00020360	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4732	08:50:16.833	0.00000000	SmartPack.exe	IRP_MJ_WRITE                        	COM1		Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4733	08:50:16.884	0.00019870	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4734	08:50:16.933	0.00020330	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4735	08:50:16.983	0.00020600	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4736	08:50:17.033	0.00000000	SmartPack.exe	IRP_MJ_WRITE                        	COM1		Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4737	08:50:17.083	0.00020070	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4738	08:50:17.133	0.00024510	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4739	08:50:17.183	0.00020370	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4740	08:50:17.233	0.00019840	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4741	08:50:17.283	0.00020710	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4742	08:50:17.333	0.00018250	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4743	08:50:17.383	0.00017420	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4744	08:50:17.433	0.00017810	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4745	08:50:17.483	0.00018100	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4746	08:50:17.534	0.00017620	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4747	08:50:17.583	0.00019580	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4748	08:50:17.633	0.00017460	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4749	08:50:17.683	0.00018200	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4750	08:50:17.734	0.00017790	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4751	08:50:17.783	0.00024030	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4752	08:50:17.833	0.00018430	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4753	08:50:17.883	0.00018420	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4754	08:50:17.933	0.00017410	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4755	08:50:17.983	0.00017440	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4756	08:50:18.033	0.00019020	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4757	08:50:18.083	0.00017730	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4758	08:50:18.133	0.00025270	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4759	08:50:18.183	0.00018210	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4760	08:50:18.233	0.00023760	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4761	08:50:18.283	0.00018530	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4762	08:50:18.333	0.00025280	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4763	08:50:18.383	0.00018330	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4764	08:50:18.433	0.00018120	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4765	08:50:18.483	0.00018200	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4766	08:50:18.534	0.00017930	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4767	08:50:18.583	0.00022030	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4768	08:50:18.633	0.00012320	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4769	08:50:18.683	0.00016420	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4770	08:50:18.733	0.00012470	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
4771	08:50:18.785	0.00014620	SmartPack.exe	IRP_MJ_WRITE                        	COM1	SUCCESS	Length: 9, Data: 24 10 01 02 37 36 00 36 23 	
